id_producto,mes_ano,costo_elaboracion
106,2025-08,156.4
106,2025-09,158.53
106,2025-10,144.72
106,2025-11,167.32
106,2025-12,151.24
107,2024-01,134.95
107,2024-02,136.76
107,2024-03,127.56
107,2024-04,112.23
107,2024-05,115.66
107,2024-06,112.38
107,2024-07,110.37
107,2024-08,127.38
107,2024-09,129.59
107,2024-10,116.14
107,2024-11,110.34
107,2024-12,123.81
107,2025-01,116.48
107,2025-02,135.16
107,2025-03,116.16
107,2025-04,128.54
107,2025-05,138.68
107,2025-06,132.96
107,2025-07,105.18
107,2025-08,137.79
107,2025-09,137.9
107,2025-10,119.29
107,2025-11,125.57
107,2025-12,127.36
108,2024-01,139.32
108,2024-02,128.02
108,2024-03,121.59
108,2024-04,144.31
108,2024-05,125.2
108,2024-06,131.36
108,2024-07,124.62
108,2024-08,117.11
108,2024-09,122.34
108,2024-10,125.12
108,2024-11,144.3
108,2024-12,131.24
108,2025-01,113.36
108,2025-02,145.67
108,2025-03,110.2
108,2025-04,129.92
108,2025-05,111.94
108,2025-06,130.45
108,2025-07,117.39
108,2025-08,132.2
108,2025-09,142.04
108,2025-10,118.73
108,2025-11,138.14
108,2025-12,137.63
109,2024-01,121.2
109,2024-02,146.75
109,2024-03,140.76
109,2024-04,137.79
109,2024-05,119.44
109,2024-06,124.66
109,2024-07,113.69
109,2024-08,120.29
109,2024-09,119.87
109,2024-10,112.56
109,2024-11,114.97
109,2024-12,137.35
109,2025-01,140.72
109,2025-02,138.84
109,2025-03,129.1
109,2025-04,123.2
109,2025-05,130.18
109,2025-06,143.91
109,2025-07,137.05
109,2025-08,145.22
109,2025-09,112.45
109,2025-10,146.77
109,2025-11,136.8
109,2025-12,145.04
110,2024-01,151.79
110,2024-02,150.05
110,2024-03,119.84
110,2024-04,136.44
110,2024-05,149.89
110,2024-06,124.85
110,2024-07,145.01
110,2024-08,151.25
110,2024-09,128.84
110,2024-10,117.28
110,2024-11,135.05
110,2024-12,146.33
110,2025-01,147.16
110,2025-02,149.35
110,2025-03,122.88
110,2025-04,118.96
110,2025-05,140.75
110,2025-06,123.16
110,2025-07,149.12
110,2025-08,146.87
110,2025-09,139.65
110,2025-10,115.74
110,2025-11,137.52
110,2025-12,120.47
111,2024-01,89.62
111,2024-02,80.38
111,2024-03,80.75
111,2024-04,98.67
111,2024-05,89.45
111,2024-06,90.01
111,2024-07,92.56
111,2024-08,105.5
111,2024-09,82.84
111,2024-10,102.33
111,2024-11,102.13
111,2024-12,99.51
111,2025-01,91.02
111,2025-02,79.65
111,2025-03,84.03
111,2025-04,85.43
111,2025-05,100.73
111,2025-06,97.08
111,2025-07,80.94
111,2025-08,82.47
111,2025-09,101.0
111,2025-10,101.68
111,2025-11,79.06
111,2025-12,104.77
112,2024-01,128.18
112,2024-02,124.58
112,2024-03,102.97
112,2024-04,100.13
112,2024-05,124.95
112,2024-06,114.33
112,2024-07,122.43
112,2024-08,115.75
112,2024-09,124.37
112,2024-10,101.2
112,2024-11,121.93
112,2024-12,97.71
112,2025-01,102.55
112,2025-02,123.11
112,2025-03,128.74
112,2025-04,99.55
112,2025-05,98.07
112,2025-06,119.47
112,2025-07,129.19
112,2025-08,103.43
112,2025-09,100.75
112,2025-10,103.67
112,2025-11,126.3
112,2025-12,98.2
113,2024-01,119.24
113,2024-02,115.59
113,2024-03,102.53
113,2024-04,102.61
113,2024-05,116.97
113,2024-06,112.73
113,2024-07,114.47
113,2024-08,119.58
113,2024-09,116.25
113,2024-10,105.47
113,2024-11,103.48
113,2024-12,106.62
113,2025-01,112.96
113,2025-02,102.35
113,2025-03,120.55
113,2025-04,106.5
113,2025-05,117.41
113,2025-06,103.39
113,2025-07,97.07
113,2025-08,103.77
113,2025-09,112.95
113,2025-10,105.69
113,2025-11,98.54
113,2025-12,119.34
114,2024-01,110.02
114,2024-02,117.83
114,2024-03,103.77
114,2024-04,117.73
114,2024-05,101.93
114,2024-06,123.21
114,2024-07,121.44
114,2024-08,118.4
114,2024-09,125.25
114,2024-10,116.44
114,2024-11,110.4
114,2024-12,103.29
114,2025-01,110.98
114,2025-02,112.92
114,2025-03,101.82
114,2025-04,96.0
114,2025-05,105.8
114,2025-06,95.11
114,2025-07,111.2
114,2025-08,103.05
114,2025-09,116.99
114,2025-10,118.88
114,2025-11,123.1
114,2025-12,114.1
115,2024-01,107.83
115,2024-02,101.34
115,2024-03,100.51
115,2024-04,95.07
115,2024-05,93.55
115,2024-06,107.31
115,2024-07,95.94
115,2024-08,102.87
115,2024-09,105.03
115,2024-10,102.99
115,2024-11,95.58
115,2024-12,108.23
115,2025-01,100.01
115,2025-02,106.24
115,2025-03,95.34
115,2025-04,86.89
115,2025-05,109.26
115,2025-06,90.44
115,2025-07,113.32
115,2025-08,96.57
115,2025-09,94.31
115,2025-10,90.73
115,2025-11,84.92
115,2025-12,109.7
116,2024-01,81.55
116,2024-02,81.77
116,2024-03,90.34
116,2024-04,90.28
116,2024-05,98.54
116,2024-06,86.4
116,2024-07,105.46
116,2024-08,98.49
116,2024-09,81.34
116,2024-10,97.65
116,2024-11,98.47
116,2024-12,102.91
116,2025-01,101.52
116,2025-02,100.06
116,2025-03,89.31
116,2025-04,81.73
116,2025-05,103.41
116,2025-06,80.43
116,2025-07,99.88
116,2025-08,105.57
116,2025-09,84.64
116,2025-10,104.44
116,2025-11,99.99
116,2025-12,80.02
117,2024-01,110.55
117,2024-02,137.34
117,2024-03,117.75
117,2024-04,138.5
117,2024-05,139.96
117,2024-06,136.88
117,2024-07,112.55
117,2024-08,143.16
117,2024-09,107.78
117,2024-10,130.96
117,2024-11,142.41
117,2024-12,117.01
117,2025-01,110.95
117,2025-02,119.44
117,2025-03,117.68
117,2025-04,122.55
117,2025-05,142.31
117,2025-06,110.24
117,2025-07,125.17
117,2025-08,118.5
117,2025-09,144.6
117,2025-10,124.57
117,2025-11,121.61
117,2025-12,131.58
118,2024-01,173.05
118,2024-02,148.91
118,2024-03,158.82
118,2024-04,172.49
118,2024-05,175.87
118,2024-06,158.53
118,2024-07,160.26
118,2024-08,142.94
118,2024-09,166.57
118,2024-10,183.24
118,2024-11,183.44
118,2024-12,145.7
118,2025-01,181.51
118,2025-02,192.84
118,2025-03,152.52
118,2025-04,159.17
118,2025-05,159.92
118,2025-06,179.67
118,2025-07,158.52
118,2025-08,170.41
118,2025-09,190.03
118,2025-10,185.34
118,2025-11,146.26
118,2025-12,187.94
119,2024-01,96.09
119,2024-02,111.99
119,2024-03,91.05
119,2024-04,97.11
119,2024-05,103.64
119,2024-06,114.89
119,2024-07,112.85
119,2024-08,119.7
119,2024-09,89.59
119,2024-10,98.09
119,2024-11,111.96
119,2024-12,96.51
119,2025-01,110.89
119,2025-02,108.65
119,2025-03,91.16
119,2025-04,98.3
119,2025-05,116.87
119,2025-06,102.13
119,2025-07,107.41
119,2025-08,93.02
119,2025-09,117.79
119,2025-10,100.71
119,2025-11,118.15
119,2025-12,100.45
120,2024-01,177.2
120,2024-02,159.14
120,2024-03,148.62
120,2024-04,198.34
120,2024-05,185.49
120,2024-06,157.95
120,2024-07,177.54
120,2024-08,171.8
120,2024-09,149.65
120,2024-10,175.41
120,2024-11,165.06
120,2024-12,170.41
120,2025-01,183.47
120,2025-02,158.88
120,2025-03,169.02
120,2025-04,183.77
120,2025-05,159.91
120,2025-06,171.03
120,2025-07,162.0
120,2025-08,193.66
120,2025-09,188.29
120,2025-10,173.2
120,2025-11,191.62
120,2025-12,188.21
121,2024-01,187.11
121,2024-02,179.12
121,2024-03,176.55
121,2024-04,190.62
121,2024-05,193.54
121,2024-06,157.91
121,2024-07,190.56
121,2024-08,177.5
121,2024-09,203.37
121,2024-10,158.79
121,2024-11,203.55
121,2024-12,171.33
121,2025-01,160.21
121,2025-02,200.19
121,2025-03,167.33
121,2025-04,184.8
121,2025-05,177.12
121,2025-06,174.82
121,2025-07,166.97
121,2025-08,165.98
121,2025-09,201.6
121,2025-10,186.45
121,2025-11,194.51
121,2025-12,193.24
122,2024-01,166.55
122,2024-02,210.23
122,2024-03,192.13
122,2024-04,205.61
122,2024-05,159.0
122,2024-06,182.28
122,2024-07,171.25
122,2024-08,195.11
122,2024-09,170.2
122,2024-10,182.23
122,2024-11,168.28
122,2024-12,175.26
122,2025-01,164.01
122,2025-02,193.72
122,2025-03,159.74
122,2025-04,170.53
122,2025-05,201.05
122,2025-06,176.99
122,2025-07,160.58
122,2025-08,202.2
122,2025-09,173.93
122,2025-10,211.12
122,2025-11,161.61
122,2025-12,210.27
123,2024-01,104.28
123,2024-02,104.5
123,2024-03,102.17
123,2024-04,86.82
123,2024-05,104.5
123,2024-06,112.0
123,2024-07,91.28
123,2024-08,100.26
123,2024-09,94.76
123,2024-10,111.43
123,2024-11,90.32
123,2024-12,93.51
123,2025-01,87.69
123,2025-02,88.89
123,2025-03,108.06
123,2025-04,98.61
123,2025-05,95.05
123,2025-06,89.7
123,2025-07,85.8
123,2025-08,86.03
123,2025-09,89.39
123,2025-10,103.19
123,2025-11,85.64
123,2025-12,93.26
124,2024-01,131.85
124,2024-02,154.82
124,2024-03,143.33
124,2024-04,136.75
124,2024-05,145.94
124,2024-06,167.05
124,2024-07,149.05
124,2024-08,162.49
124,2024-09,126.45
124,2024-10,139.47
124,2024-11,168.93
124,2024-12,156.54
124,2025-01,129.26
124,2025-02,154.31
124,2025-03,145.64
124,2025-04,125.33
124,2025-05,168.55
124,2025-06,142.04
124,2025-07,154.57
124,2025-08,148.74
124,2025-09,136.48
124,2025-10,160.74
124,2025-11,156.26
124,2025-12,145.56
125,2024-01,148.34
125,2024-02,141.08
125,2024-03,141.69
125,2024-04,156.79
125,2024-05,138.79
125,2024-06,131.59
125,2024-07,125.67
125,2024-08,129.88
125,2024-09,118.15
125,2024-10,137.73
125,2024-11,139.13
125,2024-12,129.02
125,2025-01,129.13
125,2025-02,134.91
125,2025-03,153.45
125,2025-04,151.99
125,2025-05,122.8
125,2025-06,136.27
125,2025-07,129.13
125,2025-08,144.28
125,2025-09,128.95
125,2025-10,154.58
125,2025-11,118.31
125,2025-12,125.16
126,2024-01,136.47
126,2024-02,156.95
126,2024-03,142.09
126,2024-04,163.96
126,2024-05,145.53
126,2024-06,135.86
126,2024-07,125.12
126,2024-08,126.81
126,2024-09,160.62
126,2024-10,147.26
126,2024-11,122.93
126,2024-12,159.63
126,2025-01,133.88
126,2025-02,158.23
126,2025-03,144.33
126,2025-04,133.99
126,2025-05,135.49
126,2025-06,156.53
126,2025-07,149.01
126,2025-08,142.78
126,2025-09,141.08
126,2025-10,152.51
126,2025-11,129.93
126,2025-12,127.14
127,2024-01,121.95
127,2024-02,128.99
127,2024-03,114.43
127,2024-04,141.56
127,2024-05,117.23
127,2024-06,137.2
127,2024-07,140.95
127,2024-08,112.64
127,2024-09,135.5
127,2024-10,129.18
127,2024-11,140.76
127,2024-12,132.23
127,2025-01,113.18
127,2025-02,138.92
127,2025-03,118.58
127,2025-04,127.64
127,2025-05,139.02
127,2025-06,129.43
127,2025-07,138.34
127,2025-08,123.79
127,2025-09,114.39
127,2025-10,150.32
127,2025-11,119.98
127,2025-12,133.48
128,2024-01,86.01
128,2024-02,92.2
128,2024-03,108.18
128,2024-04,99.18
128,2024-05,111.56
128,2024-06,98.76
128,2024-07,100.25
128,2024-08,94.94
128,2024-09,95.79
128,2024-10,106.75
128,2024-11,89.0
128,2024-12,84.9
128,2025-01,86.54
128,2025-02,103.03
128,2025-03,101.98
128,2025-04,106.9
128,2025-05,89.09
128,2025-06,92.26
128,2025-07,112.92
128,2025-08,86.21
128,2025-09,90.53
128,2025-10,94.5
128,2025-11,97.2
128,2025-12,92.32
129,2024-01,128.81
129,2024-02,110.97
129,2024-03,134.95
129,2024-04,117.37
129,2024-05,116.47
129,2024-06,129.91
129,2024-07,143.81
129,2024-08,111.8
129,2024-09,116.24
129,2024-10,143.64
129,2024-11,131.86
129,2024-12,108.28
129,2025-01,117.47
129,2025-02,108.23
129,2025-03,135.97
129,2025-04,111.9
129,2025-05,135.54
129,2025-06,139.95
129,2025-07,143.2
129,2025-08,137.83
129,2025-09,108.79
129,2025-10,135.68
129,2025-11,109.33
129,2025-12,125.52
130,2024-01,89.33
130,2024-02,92.13
130,2024-03,92.48
130,2024-04,82.3
130,2024-05,93.82
130,2024-06,98.94
130,2024-07,94.12
130,2024-08,95.53
130,2024-09,87.47
130,2024-10,82.05
130,2024-11,91.59
130,2024-12,82.45
130,2025-01,92.78
130,2025-02,104.32
130,2025-03,98.97
130,2025-04,102.44
130,2025-05,80.4
130,2025-06,89.2
130,2025-07,96.77
130,2025-08,79.51
130,2025-09,97.34
130,2025-10,95.16
130,2025-11,104.44
130,2025-12,96.99
131,2024-01,115.62
131,2024-02,97.73
131,2024-03,117.77
131,2024-04,118.36
131,2024-05,97.2
131,2024-06,113.72
131,2024-07,109.84
131,2024-08,98.59
131,2024-09,108.23
131,2024-10,97.21
131,2024-11,122.11
131,2024-12,105.66
131,2025-01,104.65
131,2025-02,118.8
131,2025-03,120.76
131,2025-04,111.26
131,2025-05,108.43
131,2025-06,105.22
131,2025-07,106.72
131,2025-08,114.87
131,2025-09,96.81
131,2025-10,117.86
131,2025-11,101.61
131,2025-12,108.67
132,2024-01,92.94
132,2024-02,96.52
132,2024-03,89.65
132,2024-04,93.44
132,2024-05,95.49
132,2024-06,87.28
132,2024-07,94.19
132,2024-08,83.25
132,2024-09,97.73
132,2024-10,80.75
132,2024-11,90.96
132,2024-12,74.27
132,2025-01,96.64
132,2025-02,91.94
132,2025-03,96.78
132,2025-04,95.84
132,2025-05,84.29
132,2025-06,83.14
132,2025-07,98.54
132,2025-08,90.56
132,2025-09,75.67
132,2025-10,74.25
132,2025-11,91.16
132,2025-12,84.53
133,2024-01,91.17
133,2024-02,113.31
133,2024-03,96.52
133,2024-04,100.77
133,2024-05,92.81
133,2024-06,88.62
133,2024-07,105.97
133,2024-08,116.09
133,2024-09,116.0
133,2024-10,93.52
133,2024-11,113.71
133,2024-12,110.37
133,2025-01,93.19
133,2025-02,107.43
133,2025-03,90.65
133,2025-04,98.85
133,2025-05,94.67
133,2025-06,100.04
133,2025-07,114.47
133,2025-08,101.63
133,2025-09,109.12
133,2025-10,106.39
133,2025-11,86.69
133,2025-12,87.51
134,2024-01,104.8
134,2024-02,89.12
134,2024-03,103.35
134,2024-04,91.2
134,2024-05,84.58
134,2024-06,94.84
134,2024-07,88.4
134,2024-08,83.98
134,2024-09,88.75
134,2024-10,82.21
134,2024-11,96.8
134,2024-12,97.5
134,2025-01,82.09
134,2025-02,98.92
134,2025-03,91.59
134,2025-04,83.0
134,2025-05,102.1
134,2025-06,89.03
134,2025-07,85.87
134,2025-08,89.18
134,2025-09,79.46
134,2025-10,94.04
134,2025-11,88.86
134,2025-12,98.57
135,2024-01,122.61
135,2024-02,120.21
135,2024-03,103.76
135,2024-04,98.2
135,2024-05,94.13
135,2024-06,99.21
135,2024-07,108.51
135,2024-08,100.22
135,2024-09,111.56
135,2024-10,103.21
135,2024-11,118.48
135,2024-12,103.18
135,2025-01,107.2
135,2025-02,109.57
135,2025-03,119.8
135,2025-04,114.29
135,2025-05,118.38
135,2025-06,119.64
135,2025-07,103.38
135,2025-08,103.96
135,2025-09,106.64
135,2025-10,108.78
135,2025-11,116.92
135,2025-12,119.19
136,2024-01,69.1
136,2024-02,89.66
136,2024-03,76.33
136,2024-04,83.67
136,2024-05,72.84
136,2024-06,72.62
136,2024-07,82.0
136,2024-08,78.43
136,2024-09,70.63
136,2024-10,75.6
136,2024-11,84.18
136,2024-12,88.51
136,2025-01,80.51
136,2025-02,87.81
136,2025-03,70.61
136,2025-04,73.61
136,2025-05,69.69
136,2025-06,88.38
136,2025-07,79.56
136,2025-08,77.33
136,2025-09,71.29
136,2025-10,69.37
136,2025-11,71.81
136,2025-12,80.8
137,2024-01,68.13
137,2024-02,69.25
137,2024-03,61.76
137,2024-04,79.47
137,2024-05,76.03
137,2024-06,69.97
137,2024-07,62.35
137,2024-08,63.51
137,2024-09,65.45
137,2024-10,68.43
137,2024-11,67.37
137,2024-12,63.94
137,2025-01,76.7
137,2025-02,74.44
137,2025-03,69.05
137,2025-04,76.87
137,2025-05,62.52
137,2025-06,77.27
137,2025-07,75.38
137,2025-08,73.63
137,2025-09,81.96
137,2025-10,62.34
137,2025-11,83.24
137,2025-12,79.46
138,2024-01,73.98
138,2024-02,73.22
138,2024-03,65.37
138,2024-04,77.98
138,2024-05,75.24
138,2024-06,74.63
138,2024-07,68.31
138,2024-08,65.7
138,2024-09,68.56
138,2024-10,68.02
138,2024-11,77.53
138,2024-12,62.34
138,2025-01,75.66
138,2025-02,79.77
138,2025-03,59.96
138,2025-04,68.25
138,2025-05,62.77
138,2025-06,71.86
138,2025-07,63.87
138,2025-08,75.07
138,2025-09,64.4
138,2025-10,75.73
138,2025-11,71.52
138,2025-12,77.76
139,2024-01,69.82
139,2024-02,77.05
139,2024-03,81.31
139,2024-04,68.64
139,2024-05,75.37
139,2024-06,75.42
139,2024-07,75.7
139,2024-08,82.27
139,2024-09,73.69
139,2024-10,83.97
139,2024-11,69.58
139,2024-12,74.95
139,2025-01,78.27
139,2025-02,72.42
139,2025-03,68.42
139,2025-04,72.36
139,2025-05,84.92
139,2025-06,84.01
139,2025-07,75.52
139,2025-08,80.72
139,2025-09,84.18
139,2025-10,69.96
139,2025-11,80.96
139,2025-12,68.92
140,2024-01,91.61
140,2024-02,95.41
140,2024-03,96.04
140,2024-04,90.34
140,2024-05,94.27
140,2024-06,80.88
140,2024-07,72.43
140,2024-08,90.71
140,2024-09,80.84
140,2024-10,76.97
140,2024-11,86.03
140,2024-12,94.22
140,2025-01,77.03
140,2025-02,89.91
140,2025-03,89.24
140,2025-04,82.96
140,2025-05,79.26
140,2025-06,76.59
140,2025-07,93.57
140,2025-08,79.97
140,2025-09,77.96
140,2025-10,83.75
140,2025-11,74.76
140,2025-12,93.65
141,2024-01,80.08
141,2024-02,71.6
141,2024-03,84.29
141,2024-04,88.85
141,2024-05,90.4
141,2024-06,79.12
141,2024-07,79.69
141,2024-08,70.95
141,2024-09,82.29
141,2024-10,73.75
141,2024-11,76.43
141,2024-12,71.01
141,2025-01,91.84
141,2025-02,71.56
141,2025-03,71.38
141,2025-04,74.12
141,2025-05,79.34
141,2025-06,92.79
141,2025-07,91.2
141,2025-08,70.53
141,2025-09,80.54
141,2025-10,75.29
141,2025-11,69.71
141,2025-12,87.2
142,2024-01,56.81
142,2024-02,67.94
142,2024-03,57.67
142,2024-04,68.18
142,2024-05,64.4
142,2024-06,59.75
142,2024-07,57.35
142,2024-08,71.27
142,2024-09,72.78
142,2024-10,72.04
142,2024-11,69.24
142,2024-12,66.88
142,2025-01,62.48
142,2025-02,70.9
142,2025-03,73.1
142,2025-04,60.0
142,2025-05,59.66
142,2025-06,73.36
142,2025-07,67.86
142,2025-08,63.74
142,2025-09,59.65
142,2025-10,58.88
142,2025-11,59.51
142,2025-12,64.03
143,2024-01,73.93
143,2024-02,83.16
143,2024-03,68.37
143,2024-04,73.98
143,2024-05,76.51
143,2024-06,77.74
143,2024-07,73.96
143,2024-08,80.23
143,2024-09,65.84
143,2024-10,73.2
143,2024-11,70.58
143,2024-12,67.22
143,2025-01,71.64
143,2025-02,80.82
143,2025-03,68.96
143,2025-04,76.93
143,2025-05,78.19
143,2025-06,62.66
143,2025-07,68.85
143,2025-08,74.41
143,2025-09,80.48
143,2025-10,72.04
143,2025-11,76.43
143,2025-12,62.18
144,2024-01,80.23
144,2024-02,75.19
144,2024-03,67.34
144,2024-04,75.77
144,2024-05,70.66
144,2024-06,67.73
144,2024-07,67.67
144,2024-08,83.65
144,2024-09,71.54
144,2024-10,85.15
144,2024-11,67.91
144,2024-12,72.79
144,2025-01,82.78
144,2025-02,81.29
144,2025-03,76.92
144,2025-04,78.0
144,2025-05,85.84
144,2025-06,77.05
144,2025-07,71.0
144,2025-08,64.53
144,2025-09,67.39
144,2025-10,84.87
144,2025-11,76.22
144,2025-12,78.39
145,2024-01,60.02
145,2024-02,66.09
145,2024-03,74.52
145,2024-04,57.62
145,2024-05,74.5
145,2024-06,62.67
145,2024-07,67.45
145,2024-08,60.28
145,2024-09,74.16
145,2024-10,67.38
145,2024-11,59.0
145,2024-12,70.8
145,2025-01,58.89
145,2025-02,62.61
145,2025-03,63.19
145,2025-04,58.67
145,2025-05,76.48
145,2025-06,64.78
145,2025-07,76.22
145,2025-08,58.47
145,2025-09,67.85
145,2025-10,75.66
145,2025-11,76.62
145,2025-12,60.74
146,2024-01,66.62
146,2024-02,68.13
146,2024-03,77.85
146,2024-04,81.35
146,2024-05,80.27
146,2024-06,73.25
146,2024-07,73.66
146,2024-08,89.24
146,2024-09,72.69
146,2024-10,79.36
146,2024-11,84.28
146,2024-12,89.28
146,2025-01,77.95
146,2025-02,81.69
146,2025-03,83.62
146,2025-04,69.04
146,2025-05,74.11
146,2025-06,69.21
146,2025-07,83.99
146,2025-08,80.83
146,2025-09,76.72
146,2025-10,89.31
146,2025-11,68.38
146,2025-12,74.21
147,2024-01,86.89
147,2024-02,100.43
147,2024-03,100.66
147,2024-04,100.22
147,2024-05,94.27
147,2024-06,81.77
147,2024-07,82.59
147,2024-08,106.22
147,2024-09,87.25
147,2024-10,82.97
147,2024-11,96.99
147,2024-12,105.17
147,2025-01,91.57
147,2025-02,104.84
147,2025-03,103.17
147,2025-04,85.19
147,2025-05,108.19
147,2025-06,94.19
147,2025-07,108.83
147,2025-08,91.42
147,2025-09,99.78
147,2025-10,82.78
147,2025-11,100.53
147,2025-12,106.96
148,2024-01,75.45
148,2024-02,75.68
148,2024-03,72.44
148,2024-04,75.53
148,2024-05,80.92
148,2024-06,77.91
148,2024-07,82.1
148,2024-08,79.08
148,2024-09,84.21
148,2024-10,89.61
148,2024-11,78.02
148,2024-12,72.83
148,2025-01,93.45
148,2025-02,85.52
148,2025-03,80.85
148,2025-04,83.51
148,2025-05,87.06
148,2025-06,92.35
148,2025-07,75.98
148,2025-08,95.08
148,2025-09,76.3
148,2025-10,73.9
148,2025-11,74.18
148,2025-12,72.04
149,2024-01,138.83
149,2024-02,129.02
149,2024-03,134.34
149,2024-04,130.87
149,2024-05,124.5
149,2024-06,130.31
149,2024-07,150.67
149,2024-08,129.68
149,2024-09,132.91
149,2024-10,129.76
149,2024-11,155.59
149,2024-12,122.22
149,2025-01,144.67
149,2025-02,151.37
149,2025-03,124.31
149,2025-04,150.89
149,2025-05,135.3
149,2025-06,126.46
149,2025-07,120.63
149,2025-08,128.29
149,2025-09,138.96
149,2025-10,122.12
149,2025-11,143.58
149,2025-12,143.48
150,2024-01,143.71
150,2024-02,134.84
150,2024-03,138.84
150,2024-04,154.21
150,2024-05,140.91
150,2024-06,140.25
150,2024-07,133.2
150,2024-08,173.36
150,2024-09,161.11
150,2024-10,152.88
150,2024-11,178.49
150,2024-12,151.85
150,2025-01,161.95
150,2025-02,173.12
150,2025-03,153.02
150,2025-04,174.31
150,2025-05,132.72
150,2025-06,163.84
150,2025-07,175.66
150,2025-08,138.43
150,2025-09,142.25
150,2025-10,163.62
150,2025-11,151.22
150,2025-12,176.14
151,2024-01,18.56
151,2024-02,18.24
151,2024-03,17.94
151,2024-04,18.19
151,2024-05,18.54
151,2024-06,18.42
151,2024-07,18.55
151,2024-08,18.02
151,2024-09,17.95
151,2024-10,18.51
151,2024-11,18.25
151,2024-12,18.41
151,2025-01,18.31
151,2025-02,18.32
151,2025-03,18.09
151,2025-04,18.06
151,2025-05,17.88
151,2025-06,18.59
151,2025-07,18.15
151,2025-08,18.05
151,2025-09,18.29
151,2025-10,17.99
151,2025-11,18.45
151,2025-12,18.35
152,2024-01,18.43
152,2024-02,18.0
152,2024-03,17.96
152,2024-04,17.95
152,2024-05,18.27
152,2024-06,18.46
152,2024-07,18.17
152,2024-08,18.44
152,2024-09,17.9
152,2024-10,18.43
152,2024-11,17.91
152,2024-12,17.88
152,2025-01,18.49
152,2025-02,18.47
152,2025-03,18.54
152,2025-04,18.41
152,2025-05,18.19
152,2025-06,17.89
152,2025-07,18.3
152,2025-08,18.3
152,2025-09,18.0
152,2025-10,18.02
152,2025-11,17.88
152,2025-12,18.06
153,2024-01,17.31
153,2024-02,17.1
153,2024-03,17.08
153,2024-04,17.42
153,2024-05,17.09
153,2024-06,16.96
153,2024-07,17.23
153,2024-08,17.53
153,2024-09,16.99
153,2024-10,17.1
153,2024-11,17.01
153,2024-12,17.34
153,2025-01,17.01
153,2025-02,17.0
153,2025-03,16.97
153,2025-04,17.58
153,2025-05,17.39
153,2025-06,17.39
153,2025-07,17.37
153,2025-08,17.15
153,2025-09,17.32
153,2025-10,17.42
153,2025-11,17.36
153,2025-12,17.42
154,2024-01,17.06
154,2024-02,17.31
154,2024-03,17.6
154,2024-04,17.38
154,2024-05,17.08
154,2024-06,17.51
154,2024-07,17.27
154,2024-08,17.08
154,2024-09,17.09
154,2024-10,17.04
154,2024-11,17.42
154,2024-12,17.59
154,2025-01,17.51
154,2025-02,17.24
154,2025-03,17.3
154,2025-04,17.57
154,2025-05,17.11
154,2025-06,17.41
154,2025-07,17.07
154,2025-08,17.52
154,2025-09,17.32
154,2025-10,17.33
154,2025-11,17.35
154,2025-12,17.29
155,2024-01,17.09
155,2024-02,16.97
155,2024-03,17.53
155,2024-04,17.0
155,2024-05,17.32
155,2024-06,16.98
155,2024-07,17.62
155,2024-08,17.31
155,2024-09,17.6
155,2024-10,16.98
155,2024-11,17.52
155,2024-12,17.16
155,2025-01,17.6
155,2025-02,17.56
155,2025-03,17.19
155,2025-04,17.33
155,2025-05,17.43
155,2025-06,17.35
155,2025-07,17.13
155,2025-08,17.62
155,2025-09,17.48
155,2025-10,17.04
155,2025-11,17.26
155,2025-12,17.46
156,2024-01,17.21
156,2024-02,17.37
156,2024-03,17.09
156,2024-04,17.14
156,2024-05,17.47
156,2024-06,17.23
156,2024-07,16.93
156,2024-08,17.45
156,2024-09,17.12
156,2024-10,17.08
156,2024-11,17.07
156,2024-12,17.05
156,2025-01,17.19
156,2025-02,17.13
156,2025-03,17.52
156,2025-04,17.61
156,2025-05,17.47
156,2025-06,17.62
156,2025-07,17.22
156,2025-08,17.16
156,2025-09,17.39
156,2025-10,17.12
156,2025-11,17.48
156,2025-12,17.49
157,2024-01,16.97
157,2024-02,16.77
157,2024-03,16.47
157,2024-04,16.53
157,2024-05,17.04
157,2024-06,16.48
157,2024-07,16.7
157,2024-08,16.96
157,2024-09,16.88
157,2024-10,16.62
157,2024-11,16.5
157,2024-12,16.69
157,2025-01,16.65
157,2025-02,16.82
157,2025-03,16.49
157,2025-04,16.94
157,2025-05,16.85
157,2025-06,16.87
157,2025-07,16.63
157,2025-08,17.02
157,2025-09,16.87
157,2025-10,16.98
157,2025-11,16.56
157,2025-12,16.96
158,2024-01,16.91
158,2024-02,16.53
158,2024-03,17.01
158,2024-04,16.62
158,2024-05,16.82
158,2024-06,16.58
158,2024-07,16.75
158,2024-08,16.61
158,2024-09,16.76
158,2024-10,16.66
158,2024-11,17.11
158,2024-12,16.68
158,2025-01,16.91
158,2025-02,16.7
158,2025-03,16.97
158,2025-04,16.57
158,2025-05,16.92
158,2025-06,16.92
158,2025-07,17.02
158,2025-08,17.12
158,2025-09,16.47
158,2025-10,16.7
158,2025-11,17.13
158,2025-12,16.95
159,2024-01,18.17
159,2024-02,18.5
159,2024-03,18.28
159,2024-04,18.09
159,2024-05,18.27
159,2024-06,17.92
159,2024-07,18.03
159,2024-08,18.15
159,2024-09,17.95
159,2024-10,18.38
159,2024-11,18.26
159,2024-12,18.32
159,2025-01,18.17
159,2025-02,18.4
159,2025-03,18.15
159,2025-04,18.25
159,2025-05,18.57
